DATE,PRICE ,RETURN
#NAME?,17.66,#REF!
7/20/31,14.46,0.013314646
7/21/31,14.62,0.011065007
7/22/31,14.28,-0.023255814
7/23/31,14.28,0
7/24/31,13.97,-0.021708683
7/27/31,14.03,0.004294918
7/28/31,14.18,0.010691376
7/29/31,13.74,-0.031029619
7/30/31,13.8,0.004366812
7/31/31,13.73,-0.005072464
8/3/31,13.93,0.014566642
8/4/31,13.84,-0.006460876
8/5/31,13.64,-0.014450867
8/6/31,13.55,-0.00659824
8/7/31,13.61,0.004428044
8/10/31,13.55,-0.004408523
8/11/31,13.99,0.032472325
8/12/31,13.8,-0.013581129
8/13/31,14.02,0.015942029
8/14/31,14.29,0.019258203
8/17/31,14.05,-0.016794962
8/18/31,14.1,0.003558719
8/19/31,14.14,0.002836879
8/20/31,14.17,0.002121641
8/21/31,13.86,-0.021877205
8/24/31,13.75,-0.007936508
8/25/31,13.7,-0.003636364
8/26/31,13.93,0.016788321
8/27/31,13.85,-0.005743001
8/28/31,13.99,0.010108303
8/31/31,13.86,-0.009292352
9/1/31,13.92,0.004329004
9/2/31,13.66,-0.018678161
9/3/31,13.35,-0.022693997
9/4/31,13.29,-0.004494382
9/8/31,12.87,-0.031602709
9/9/31,12.76,-0.008547009
9/10/31,12.62,-0.010971787
9/11/31,12.69,0.005546751
9/14/31,12.1,-0.046493302
9/15/31,11.99,-0.009090909
9/16/31,11.82,-0.014178482
9/17/31,12.04,0.018612521
9/18/31,11.46,-0.048172757
9/21/31,10.93,-0.046247818
9/22/31,10.8,-0.01189387
9/23/31,11.52,0.066666667
9/24/31,10.68,-0.072916667
9/25/31,10.92,0.02247191
9/28/31,10.5,-0.038461538
9/29/31,10.06,-0.041904762
9/30/31,9.71,-0.034791252
10/1/31,9.53,-0.01853759
10/2/31,9.7,0.017838405
10/5/31,8.82,-0.090721649
10/6/31,9.91,0.123582766
10/7/31,9.78,-0.013118063
10/8/31,10.62,0.085889571
10/9/31,10.55,-0.006591337
10/13/31,10.1,-0.042654028
10/14/31,9.87,-0.022772277
10/15/31,10.05,0.018237082
10/16/31,10.36,0.030845771
10/19/31,10.49,0.012548263
10/20/31,10.96,0.044804576
10/21/31,10.86,-0.009124088
10/22/31,10.5,-0.033149171
10/23/31,10.84,0.032380952
10/26/31,10.64,-0.018450185
10/27/31,10.41,-0.021616541
10/28/31,10.07,-0.032660903
10/29/31,10.11,0.003972195
10/30/31,10.43,0.03165183
11/2/31,10.5,0.006711409
11/4/31,10.82,0.03047619
11/5/31,10.78,-0.003696858
11/6/31,11.11,0.030612245
11/9/31,11.52,0.03690369
11/10/31,11.28,-0.020833333
11/11/31,11.11,-0.015070922
11/12/31,11.07,-0.00360036
11/13/31,10.72,-0.031616983
11/16/31,10.43,-0.027052239
11/17/31,10.6,0.016299137
11/18/31,10.21,-0.036792453
11/19/31,10.16,-0.00489716
11/20/31,9.85,-0.030511811
11/23/31,9.7,-0.015228426
11/24/31,9.87,0.017525773
11/25/31,9.53,-0.034447822
11/27/31,9.31,-0.023084995
11/30/31,9.5,0.020408163
12/1/31,9.38,-0.012631579
12/2/31,9.05,-0.035181237
12/3/31,9.22,0.01878453
12/4/31,9.02,-0.021691974
12/7/31,9.29,0.029933481
12/8/31,9.02,-0.029063509
12/9/31,8.78,-0.026607539
12/10/31,8.58,-0.022779043
12/11/31,8.31,-0.031468531
12/14/31,8.01,-0.036101083
12/15/31,8.12,0.013732834
12/16/31,7.93,-0.023399015
12/17/31,7.72,-0.026481715
12/18/31,8.36,0.082901554
12/21/31,8.15,-0.025119617
12/22/31,8.29,0.017177914
12/23/31,7.95,-0.041013269
12/24/31,7.96,0.001257862
12/28/31,7.76,-0.025125628
12/29/31,7.96,0.025773196
12/30/31,8.1,0.01758794
12/31/31,8.12,0.002469136
1/4/32,7.56,-0.068965517
1/5/32,7.55,-0.001322751
1/6/32,8.08,0.070198675
1/7/32,8.22,0.017326733
1/8/32,8.57,0.042579075
1/11/32,8.48,-0.01050175
1/12/32,8.39,-0.010613208
1/13/32,8.8,0.0488677
1/14/32,8.9,0.011363636
1/15/32,8.92,0.002247191
1/18/32,8.51,-0.045964126
1/19/32,8.48,-0.003525264
1/20/32,8.63,0.017688679
1/21/32,8.58,-0.005793743
1/22/32,8.21,-0.043123543
1/25/32,8.2,-0.001218027
1/26/32,8.31,0.013414634
1/27/32,8.15,-0.019253911
1/28/32,8.03,-0.014723926
1/29/32,7.94,-0.01120797
2/1/32,8.23,0.036523929
2/2/32,8.05,-0.021871203
2/3/32,8.09,0.004968944
2/4/32,8.04,-0.00618047
2/5/32,7.78,-0.032338308
2/8/32,7.62,-0.020565553
2/9/32,7.53,-0.011811024
2/10/32,7.5,-0.003984064
2/11/32,8.12,0.082666667
2/15/32,8.5,0.04679803
2/16/32,8.84,0.04
2/17/32,8.48,-0.040723982
2/18/32,8.71,0.027122642
2/19/32,8.72,0.001148106
2/23/32,8.22,-0.05733945
2/24/32,8.43,0.025547445
2/25/32,8.35,-0.009489917
2/26/32,8.34,-0.001197605
2/29/32,8.29,-0.005995204
3/1/32,8.35,0.007237636
3/2/32,8.71,0.043113772
3/3/32,8.71,0
3/4/32,8.72,0.001148106
3/7/32,8.82,0.01146789
3/8/32,8.98,0.01814059
3/9/32,8.81,-0.018930958
3/10/32,8.73,-0.00908059
3/11/32,8.52,-0.024054983
3/14/32,8.31,-0.024647887
3/15/32,8.31,0
3/16/32,8.11,-0.024067389
3/17/32,8.28,0.020961776
3/18/32,8.02,-0.031400966
3/21/32,8.06,0.004987531
3/22/32,8.05,-0.001240695
3/23/32,7.94,-0.013664596
3/24/32,7.86,-0.010075567
3/28/32,7.59,-0.034351145
3/29/32,7.58,-0.001317523
3/30/32,7.74,0.021108179
3/31/32,7.31,-0.055555556
4/1/32,7.18,-0.017783858
4/4/32,7.06,-0.016713092
4/5/32,6.73,-0.04674221
4/6/32,6.53,-0.029717682
4/7/32,6.46,-0.010719755
4/8/32,6.29,-0.026315789
4/11/32,6.07,-0.034976153
4/12/32,6.06,-0.001647446
4/13/32,5.98,-0.01320132
4/14/32,6.25,0.045150502
4/15/32,6.42,0.0272
4/18/32,6.12,-0.046728972
4/19/32,6.03,-0.014705882
4/20/32,6.03,0
4/21/32,6.24,0.034825871
4/22/32,5.96,-0.044871795
4/25/32,6.03,0.011744966
4/26/32,6.12,0.014925373
4/27/32,6.27,0.024509804
4/28/32,6.03,-0.038277512
4/29/32,5.83,-0.033167496
5/2/32,5.74,-0.015437393
5/3/32,5.66,-0.013937282
5/4/32,5.74,0.014134276
5/5/32,5.68,-0.010452962
5/6/32,6.09,0.072183099
5/9/32,5.96,-0.02134647
5/10/32,6.01,0.008389262
5/11/32,6,-0.001663894
5/12/32,5.8,-0.033333333
5/13/32,5.6,-0.034482759
5/16/32,5.61,0.001785714
5/17/32,5.59,-0.003565062
5/18/32,5.45,-0.025044723
5/19/32,5.48,0.005504587
5/20/32,5.48,0
5/23/32,5.43,-0.009124088
5/24/32,5.21,-0.040515654
5/25/32,5.03,-0.034548944
5/26/32,5.11,0.015904573
5/27/32,4.83,-0.054794521
5/31/32,4.47,-0.074534161
6/1/32,4.4,-0.015659955
6/2/32,4.64,0.054545455
6/3/32,4.89,0.05387931
6/6/32,5.07,0.036809816
6/7/32,4.85,-0.043392505
6/8/32,4.57,-0.057731959
6/9/32,4.57,0
6/10/32,4.92,0.076586433
6/13/32,4.82,-0.020325203
6/14/32,4.94,0.024896266
6/15/32,5.12,0.036437247
6/16/32,5.12,0
6/17/32,4.83,-0.056640625
6/20/32,4.89,0.01242236
6/21/32,4.77,-0.024539877
6/22/32,4.77,0
6/23/32,4.8,0.006289308
6/24/32,4.6,-0.041666667
6/27/32,4.44,-0.034782609
6/28/32,4.44,0
6/29/32,4.51,0.015765766
6/30/32,4.43,-0.017738359
7/1/32,4.6,0.038374718
7/5/32,4.5,-0.02173913
7/6/32,4.6,0.022222222
7/7/32,4.45,-0.032608696
7/8/32,4.41,-0.008988764
7/11/32,4.6,0.0430839
7/12/32,4.6,0
7/13/32,4.82,0.047826087
7/14/32,4.79,-0.006224066
7/15/32,4.93,0.029227557
7/18/32,4.8,-0.026369168
7/19/32,4.78,-0.004166667
7/20/32,4.93,0.031380753
7/21/32,5.05,0.024340771
7/22/32,5.2,0.02970297
7/25/32,5.48,0.053846154
7/26/32,5.4,-0.01459854
7/27/32,5.67,0.05
7/28/32,5.85,0.031746032
7/29/32,6.03,0.030769231
8/1/32,6.11,0.013266998
8/2/32,5.87,-0.039279869
8/3/32,6.39,0.088586031
8/4/32,6.52,0.020344288
8/5/32,6.8,0.042944785
8/8/32,7.43,0.092647059
8/9/32,7.39,-0.00538358
8/10/32,7.65,0.035182679
8/11/32,7.61,-0.005228758
8/12/32,7,-0.080157687
8/15/32,7.44,0.062857143
8/16/32,7.68,0.032258065
8/17/32,7.51,-0.022135417
8/18/32,7.6,0.011984021
8/19/32,7.53,-0.009210526
8/22/32,8,0.062416999
8/23/32,8.15,0.01875
8/24/32,8.33,0.02208589
8/25/32,8.26,-0.008403361
8/26/32,8.39,0.015738499
8/29/32,8.58,0.022646007
8/30/32,8.47,-0.012820513
8/31/32,8.39,-0.0094451
9/1/32,8.47,0.009535161
9/2/32,8.84,0.043683589
9/6/32,8.91,0.007918552
9/7/32,9.31,0.044893378
9/8/32,8.97,-0.036519871
9/9/32,8.75,-0.024526198
9/12/32,8.15,-0.068571429
9/13/32,7.8,-0.042944785
9/14/32,7.35,-0.057692308
9/15/32,7.66,0.042176871
9/16/32,7.57,-0.011749347
9/19/32,7.34,-0.030383091
9/20/32,7.62,0.038147139
9/21/32,8.52,0.118110236
9/22/32,8.26,-0.030516432
9/23/32,8.4,0.016949153
9/26/32,8.04,-0.042857143
9/27/32,8.13,0.01119403
9/28/32,8.36,0.028290283
9/29/32,8.1,-0.031100478
9/30/32,8.08,-0.002469136
10/3/32,8.06,-0.002475248
10/4/32,8.05,-0.001240695
10/5/32,7.39,-0.081987578
10/6/32,7.43,0.00541272
10/7/32,7.02,-0.055181696
10/10/32,6.42,-0.085470085
10/11/32,6.88,0.07165109
10/13/32,6.67,-0.030523256
10/14/32,7.13,0.068965517
10/17/32,7,-0.018232819
10/18/32,7.13,0.018571429
10/19/32,7.4,0.037868163
10/20/32,7.23,-0.022972973
10/21/32,6.82,-0.05670816
10/24/32,6.83,0.001466276
10/25/32,6.76,-0.010248902
10/26/32,6.89,0.019230769
10/27/32,6.95,0.008708273
10/28/32,7.09,0.020143885
10/31/32,6.96,-0.018335684
11/1/32,6.76,-0.028735632
11/2/32,6.52,-0.035502959
11/3/32,6.48,-0.006134969
11/4/32,6.88,0.061728395
11/7/32,7.24,0.052325581
11/9/32,6.92,-0.044198895
11/10/32,7.44,0.075144509
11/11/32,7.68,0.032258065
11/14/32,7.43,-0.032552083
11/15/32,7.43,0
11/16/32,7.2,-0.030955585
11/17/32,7.15,-0.006944444
11/18/32,7.13,-0.002797203
11/21/32,7.2,0.009817672
11/22/32,7.17,-0.004166667
11/23/32,6.85,-0.044630404
11/25/32,6.78,-0.010218978
11/28/32,6.8,0.002949853
11/29/32,6.78,-0.002941176
11/30/32,6.55,-0.033923304
12/1/32,6.73,0.027480916
12/2/32,6.47,-0.038632987
12/5/32,6.54,0.010819165
12/6/32,6.87,0.050458716
12/7/32,6.89,0.002911208
12/8/32,6.89,0
12/9/32,7.08,0.027576197
12/12/32,7.07,-0.001412429
12/13/32,6.99,-0.011315417
12/14/32,7.12,0.018597997
12/15/32,7.05,-0.009831461
12/16/32,7,-0.007092199
12/19/32,6.97,-0.004285714
12/20/32,6.82,-0.021520803
12/21/32,6.8,-0.002932551
12/22/32,6.57,-0.033823529
12/23/32,6.57,0
12/27/32,6.61,0.00608828
12/28/32,6.6,-0.001512859
12/29/32,6.75,0.022727273
12/30/32,6.92,0.025185185
1/3/33,6.83,-0.01300578
1/4/33,7.15,0.046852123
1/5/33,7.12,-0.004195804
1/6/33,7.23,0.015449438
1/9/33,7.13,-0.013831259
1/10/33,7.34,0.029453015
1/11/33,7.32,-0.002724796
1/12/33,7.23,-0.012295082
1/13/33,7.25,0.002766252
1/16/33,7.06,-0.026206897
1/17/33,7.08,0.002832861
1/18/33,6.95,-0.018361582
1/19/33,6.98,0.004316547
1/20/33,7.06,0.011461318
1/23/33,7.03,-0.004249292
1/24/33,6.98,-0.007112376
1/25/33,7.1,0.017191977
1/26/33,7.05,-0.007042254
1/27/33,7.04,-0.00141844
1/30/33,6.98,-0.008522727
1/31/33,6.94,-0.005730659
2/1/33,6.67,-0.038904899
2/2/33,6.55,-0.017991004
2/3/33,6.53,-0.003053435
2/6/33,6.48,-0.007656968
2/7/33,6.54,0.009259259
2/8/33,6.62,0.012232416
2/9/33,6.76,0.021148036
2/10/33,6.66,-0.014792899
2/14/33,6.32,-0.051051051
2/15/33,6.28,-0.006329114
2/16/33,6.13,-0.02388535
2/17/33,6.23,0.016313214
2/20/33,6,-0.036918138
2/21/33,5.96,-0.006666667
2/23/33,5.68,-0.046979866
2/24/33,5.9,0.038732394
2/27/33,5.53,-0.062711864
2/28/33,5.66,0.023508137
3/1/33,5.77,0.019434629
3/2/33,5.65,-0.020797227
3/3/33,5.84,0.033628319
3/15/33,6.81,0.16609589
3/16/33,6.93,0.017621145
3/17/33,6.63,-0.043290043
3/20/33,6.5,-0.019607843
3/21/33,6.2,-0.046153846
3/22/33,6.12,-0.012903226
3/23/33,6.25,0.02124183
3/24/33,6.25,0
3/27/33,6.09,-0.0256
3/28/33,6.21,0.019704433
3/29/33,6.07,-0.022544283
3/30/33,6.05,-0.003294893
3/31/33,5.85,-0.033057851
4/3/33,5.87,0.003418803
4/4/33,5.9,0.005110733
4/5/33,5.95,0.008474576
4/6/33,6.05,0.016806723
4/7/33,6.12,0.011570248
4/10/33,6.54,0.068627451
4/11/33,6.51,-0.004587156
4/12/33,6.41,-0.015360983
4/13/33,6.67,0.040561622
4/17/33,6.53,-0.020989505
4/18/33,6.66,0.019908116
4/19/33,7.14,0.072072072
4/20/33,7.82,0.095238095
4/21/33,7.44,-0.04859335
4/24/33,7.91,0.063172043
4/25/33,7.72,-0.024020228
4/26/33,7.77,0.006476684
4/27/33,7.7,-0.009009009
4/28/33,7.83,0.016883117
5/1/33,8.43,0.076628352
5/2/33,8.46,0.003558719
5/3/33,8.41,-0.005910165
5/4/33,8.65,0.028537455
5/5/33,8.74,0.010404624
5/8/33,8.34,-0.04576659
5/9/33,8.4,0.007194245
5/10/33,8.82,0.05
5/11/33,9.07,0.028344671
5/12/33,9.03,-0.004410143
5/15/33,8.68,-0.03875969
5/16/33,8.85,0.019585253
5/17/33,8.94,0.010169492
5/18/33,8.89,-0.005592841
5/19/33,8.82,-0.007874016
5/22/33,8.64,-0.020408163
5/23/33,8.96,0.037037037
5/24/33,9.15,0.021205357
5/25/33,9.08,-0.007650273
5/26/33,9.34,0.028634361
5/29/33,9.78,0.047109208
5/31/33,9.64,-0.014314928
6/1/33,9.74,0.010373444
6/2/33,10.13,0.040041068
6/5/33,10.07,-0.005923001
6/6/33,10.04,-0.002979146
6/7/33,10.22,0.017928287
6/8/33,10.31,0.008806262
6/9/33,10.41,0.009699321
6/12/33,10.89,0.04610951
6/13/33,10.57,-0.029384757
6/14/33,10.47,-0.009460738
6/15/33,9.74,-0.069723018
6/16/33,9.81,0.007186858
6/19/33,10.68,0.088685015
6/20/33,10.52,-0.014981273
6/21/33,10.58,0.005703422
6/22/33,10.22,-0.034026465
6/23/33,10.56,0.033268102
6/26/33,10.87,0.029356061
6/27/33,10.98,0.010119595
6/28/33,10.84,-0.012750455
6/29/33,10.74,-0.009225092
6/30/33,10.91,0.015828678
7/3/33,11.62,0.06507791
7/5/33,11.55,-0.006024096
7/6/33,11.85,0.025974026
7/7/33,11.96,0.0092827
7/10/33,11.86,-0.008361204
7/11/33,11.71,-0.012647555
7/12/33,11.87,0.013663535
7/13/33,12,0.01095198
7/14/33,11.85,-0.0125
7/17/33,12.01,0.01350211
7/18/33,12.2,0.01582015
7/19/33,11.6,-0.049180328
7/20/33,10.57,-0.088793103
7/21/33,9.65,-0.087038789
7/24/33,10.5,0.088082902
7/25/33,10.32,-0.017142857
7/26/33,10.59,0.026162791
7/27/33,10.68,0.008498584
7/28/33,10.43,-0.02340824
7/31/33,9.95,-0.046021093
8/1/33,10.25,0.030150754
8/2/33,10.49,0.023414634
8/3/33,10.36,-0.012392755
8/4/33,10.13,-0.022200772
8/7/33,10.05,-0.007897335
8/8/33,10.39,0.033830846
8/9/33,10.81,0.040423484
8/10/33,10.63,-0.016651249
8/11/33,10.59,-0.003762935
8/14/33,10.46,-0.012275732
8/15/33,10.48,0.001912046
8/16/33,10.2,-0.026717557
8/17/33,10.76,0.054901961
8/18/33,10.58,-0.016728625
8/21/33,10.75,0.016068053
8/22/33,10.92,0.015813953
8/23/33,10.78,-0.012820513
8/24/33,10.88,0.009276438
8/25/33,11.28,0.036764706
8/28/33,11.26,-0.00177305
8/29/33,11.2,-0.005328597
8/30/33,11.1,-0.008928571
8/31/33,11.09,-0.000900901
9/1/33,11.23,0.012623986
9/5/33,10.84,-0.034728406
9/6/33,10.85,0.000922509
9/7/33,10.7,-0.013824885
9/8/33,10.66,-0.003738318
9/11/33,11.13,0.044090056
9/12/33,11.06,-0.006289308
9/13/33,11.11,0.004520796
9/14/33,11.13,0.00180018
9/15/33,10.82,-0.02785265
9/18/33,11,0.01663586
9/19/33,11.04,0.003636364
9/20/33,10.69,-0.031702899
9/21/33,10.03,-0.061739944
9/22/33,10.26,0.022931206
9/25/33,10.16,-0.009746589
9/26/33,10.07,-0.008858268
9/27/33,9.65,-0.041708044
9/28/33,9.79,0.014507772
9/29/33,9.72,-0.007150153
10/2/33,9.62,-0.010288066
10/3/33,9.67,0.005197505
10/4/33,10.29,0.064115822
10/5/33,10.16,-0.012633625
10/6/33,10.05,-0.010826772
10/9/33,10.32,0.026865672
10/10/33,10.23,-0.00872093
10/11/33,10.24,0.000977517
10/13/33,9.85,-0.038085938
10/16/33,9.21,-0.064974619
10/17/33,9.51,0.03257329
10/18/33,9.07,-0.046267087
10/19/33,8.61,-0.050716648
10/20/33,8.86,0.029036005
10/23/33,9.02,0.018058691
10/24/33,9.38,0.039911308
10/25/33,9.63,0.026652452
10/26/33,9.44,-0.01973001
10/27/33,9.54,0.01059322
10/30/33,9.04,-0.052410901
10/31/33,8.96,-0.008849558
11/1/33,9.12,0.017857143
11/2/33,9.22,0.010964912
11/3/33,9.54,0.034707158
11/6/33,9.45,-0.009433962
11/8/33,9.8,0.037037037
11/9/33,9.87,0.007142857
11/10/33,9.72,-0.015197568
11/13/33,9.81,0.009259259
11/14/33,9.69,-0.012232416
11/15/33,9.58,-0.011351909
11/16/33,10.03,0.04697286
11/17/33,9.92,-0.010967099
11/20/33,10.23,0.03125
11/21/33,10.1,-0.012707722
11/22/33,10.05,-0.004950495
11/23/33,9.87,-0.017910448
11/24/33,10.01,0.014184397
11/27/33,9.69,-0.031968032
11/28/33,9.7,0.001031992
11/29/33,9.88,0.018556701
12/1/33,9.91,0.003036437
12/4/33,9.9,-0.001009082
12/5/33,10.2,0.03030303
12/6/33,10.13,-0.006862745
12/7/33,10.2,0.006910168
12/8/33,10.1,-0.009803922
12/11/33,10.31,0.020792079
12/12/33,10.29,-0.001939864
12/13/33,10.19,-0.009718173
12/14/33,10.23,0.003925417
12/15/33,10.07,-0.015640274
12/18/33,9.77,-0.02979146
12/19/33,9.75,-0.002047083
12/20/33,9.57,-0.018461538
12/21/33,9.55,-0.002089864
12/22/33,9.86,0.032460733
12/26/33,9.58,-0.028397566
12/27/33,9.71,0.013569937
12/28/33,9.99,0.028836251
12/29/33,9.97,-0.002002002
1/2/34,10.11,0.014042126
1/3/34,9.97,-0.013847676
1/4/34,9.94,-0.003009027
1/5/34,9.81,-0.013078471
1/8/34,9.76,-0.00509684
1/9/34,9.87,0.011270492
1/10/34,10.14,0.027355623
1/11/34,10.19,0.004930966
1/12/34,10.07,-0.011776251
1/15/34,10.64,0.056603774
1/16/34,10.69,0.004699248
1/17/34,10.66,-0.002806361
1/18/34,10.63,-0.002814259
1/19/34,10.93,0.028222013
1/22/34,10.91,-0.001829826
1/23/34,11.05,0.012832264
1/24/34,11.12,0.006334842
1/25/34,11.12,0
1/26/34,11.02,-0.008992806
1/29/34,11.19,0.015426497
1/30/34,11.33,0.012511171
1/31/34,11.17,-0.014121801
2/1/34,11.46,0.025962399
2/2/34,11.45,-0.0008726
2/5/34,11.81,0.031441048
2/6/34,11.82,0.00084674
2/7/34,11.45,-0.031302876
2/8/34,11.5,0.004366812
2/9/34,11.18,-0.027826087
2/13/34,11.22,0.003577818
2/14/34,11.29,0.006238859
2/15/34,11.51,0.019486271
2/16/34,11.54,0.002606429
2/19/34,11.36,-0.01559792
2/20/34,11.4,0.003521127
2/21/34,11.43,0.002631579
2/23/34,11.13,-0.026246719
2/26/34,10.69,-0.039532794
2/27/34,10.81,0.011225444
2/28/34,10.76,-0.004625347
3/1/34,10.72,-0.003717472
3/2/34,11.07,0.032649254
3/5/34,11.01,-0.005420054
3/6/34,10.88,-0.011807448
3/7/34,10.6,-0.025735294
3/8/34,10.8,0.018867925
3/9/34,10.73,-0.006481481
3/12/34,10.96,0.021435228
3/13/34,10.96,0
3/14/34,10.97,0.000912409
3/15/34,10.79,-0.016408387
3/16/34,10.82,0.002780352
3/19/34,10.45,-0.034195933
3/20/34,10.66,0.020095694
3/21/34,10.45,-0.019699812
3/22/34,10.64,0.018181818
3/23/34,10.53,-0.010338346
3/26/34,10.71,0.017094017
3/27/34,10.42,-0.027077498
3/28/34,10.45,0.002879079
3/29/34,10.62,0.016267943
4/2/34,10.76,0.013182674
4/3/34,10.84,0.007434944
4/4/34,10.87,0.002767528
4/5/34,10.9,0.00275989
4/6/34,10.95,0.004587156
4/9/34,10.87,-0.007305936
4/10/34,11.03,0.014719411
4/11/34,11.02,-0.000906618
4/12/34,10.99,-0.002722323
4/13/34,10.95,-0.003639672
4/16/34,10.78,-0.015525114
4/17/34,10.89,0.010204082
4/18/34,11.03,0.012855831
4/19/34,11.05,0.001813237
4/20/34,11.16,0.009954751
4/23/34,11.09,-0.006272401
4/24/34,11,-0.008115419
4/25/34,10.94,-0.005454545
4/26/34,10.79,-0.013711152
4/27/34,10.8,0.000926784
4/30/34,10.46,-0.031481481
5/1/34,10.46,0
5/2/34,10.25,-0.020076482
5/3/34,10.29,0.003902439
5/4/34,10.32,0.002915452
5/7/34,9.81,-0.049418605
5/8/34,10.05,0.024464832
5/9/34,9.88,-0.016915423
5/10/34,9.65,-0.023279352
5/11/34,9.55,-0.010362694
5/14/34,9.45,-0.010471204
5/15/34,9.63,0.019047619
5/16/34,9.56,-0.007268951
5/17/34,9.59,0.003138075
5/18/34,9.85,0.027111575
5/21/34,9.87,0.002030457
5/22/34,9.65,-0.022289767
5/23/34,9.56,-0.009326425
5/24/34,9.59,0.003138075
5/25/34,9.7,0.011470282
5/28/34,9.83,0.013402062
5/29/34,9.79,-0.004069176
5/31/34,9.61,-0.018386108
6/1/34,9.38,-0.023933403
6/4/34,9.49,0.011727079
6/5/34,9.72,0.024236038
6/6/34,9.74,0.002057613
6/7/34,9.71,-0.003080082
6/8/34,10.17,0.047373841
6/11/34,10.09,-0.007866273
6/12/34,10.2,0.010901883
6/13/34,10.2,0
6/14/34,10.05,-0.014705882
6/15/34,10.23,0.017910448
6/18/34,10.37,0.013685239
6/19/34,10.19,-0.017357763
6/20/34,10.08,-0.010794897
6/21/34,9.98,-0.009920635
6/22/34,9.76,-0.022044088
6/25/34,9.73,-0.00307377
6/26/34,9.96,0.023638232
6/27/34,9.93,-0.003012048
6/28/34,9.98,0.005035247
6/29/34,9.81,-0.017034068
7/2/34,9.69,-0.012232416
7/3/34,9.66,-0.003095975
7/5/34,9.82,0.016563147
7/6/34,9.91,0.009164969
7/9/34,9.88,-0.003027245
7/10/34,9.94,0.006072874
7/11/34,9.99,0.005030181
7/12/34,9.91,-0.008008008
7/13/34,9.93,0.002018163
7/16/34,9.72,-0.021148036
7/17/34,9.68,-0.004115226
7/18/34,9.84,0.016528926
7/19/34,9.74,-0.010162602
7/20/34,9.47,-0.027720739
7/23/34,9.09,-0.040126716
7/24/34,8.99,-0.0110011
7/25/34,9.07,0.008898776
7/26/34,8.36,-0.078280044
7/27/34,8.6,0.028708134
7/30/34,8.67,0.008139535
7/31/34,8.68,0.001153403
8/1/34,8.95,0.031105991
8/2/34,9.01,0.006703911
8/3/34,8.9,-0.012208657
8/6/34,8.71,-0.021348315
8/7/34,8.69,-0.002296211
8/8/34,8.83,0.016110472
8/9/34,9.13,0.033975085
8/10/34,8.93,-0.021905805
8/13/34,9.17,0.0268757
8/14/34,9.1,-0.007633588
8/15/34,9.04,-0.006593407
8/16/34,9.11,0.007743363
8/17/34,9.06,-0.005488474
8/20/34,8.97,-0.009933775
8/21/34,9.19,0.024526198
8/22/34,9.4,0.022850925
8/23/34,9.35,-0.005319149
8/24/34,9.52,0.018181818
8/27/34,9.39,-0.013655462
8/28/34,9.34,-0.005324814
8/29/34,9.26,-0.00856531
8/30/34,9.16,-0.010799136
8/31/34,9.15,-0.001091703
9/4/34,9.06,-0.009836066
9/5/34,9.21,0.016556291
9/6/34,9.02,-0.02062975
9/7/34,8.92,-0.011086475
9/10/34,8.7,-0.024663677
9/11/34,8.72,0.002298851
9/12/34,8.75,0.003440367
9/13/34,8.72,-0.003428571
9/14/34,8.47,-0.028669725
9/17/34,8.45,-0.002361275
9/18/34,8.52,0.008284024
9/19/34,8.74,0.025821596
9/20/34,8.77,0.003432494
9/21/34,8.95,0.020524515
9/24/34,8.9,-0.005586592
9/25/34,9.15,0.028089888
9/26/34,9.09,-0.006557377
9/27/34,9.18,0.00990099
9/28/34,9.08,-0.010893246
10/1/34,8.83,-0.02753304
10/2/34,8.86,0.003397508
10/3/34,8.83,-0.003386005
10/4/34,8.82,-0.001132503
